ean	name	price	group	amount	unit
9003579006634	\Whiskas 12x100g	149.90	Potraviny
8594011304582	+  vino templ.sklep. andre rose 0.75l	0.00	Potraviny
8594011300935	+ víno  rulandské modré 0.75l	0.00	Potraviny
8594011300805	+ vino  ryzlink rýnský čer 0.75l	0.00	Potraviny
8594011303769	+ víno  svatovavřinecké rosé   0.75ml	0.00	Potraviny
8594011306173	+ víno  veltlínské zelené 0.75l	119.90	Potraviny
8594011300751	+ víno pinot čer 0.75l	0.00	Potraviny
8594011306661	+ víno.bílé-sylvánské zelené 0.75l	0.00	Potraviny
8594011303776	+ víno.červená-modrý potugal 0.75l	0.00	Potraviny
9011900139951	0%plus sirup 0.5l	0.00	Potraviny
9011900139968	0%plus sirup 0.5l	0.00	Potraviny
894202039370841839	02 data	500.00	Potraviny
8592548201084	020jidelni nuz	0.00	Potraviny
859401	0693533	0.00	Potraviny
1101001050007	0806869710165010314048709	0.00	Potraviny
8585030351336	0kurky 680g	0.00	Potraviny
8591022248058	0mic superman	0.00	Potraviny
8936006170022	1 number	0.00	Potraviny
4333465032108	1/2baguete nature-6x140g	0.00	Potraviny
5202659311048	10 milk chocolate 100g	0.00	Potraviny
5202659331046	10 milk chocolate 100g	0.00	Potraviny
8594034830181	10 polozek a mene dvd	0.00	DVD
8595165344905	10 pravidel dvd nedelni	0.00	DVD
5905009021856	10 rybích prstů 250g	0.00	Potraviny
080432402856	100 pipers 1l	0.00	Potraviny
7310500054797	100% fillet 260g	0.00	Potraviny
20058814	100% pomerance 1l	0.00	Potraviny
7310500054841	100%fillet crispy salmol	0.00	Potraviny
9770322962003	100+1	0.00	Noviny
9770322962928	100+1 historicke krizovky	0.00	Potraviny
9772336546002	100+1 historie	0.00	Potraviny
9772336546996	100+1 historie special	0.00	Noviny
9770322962942	100+1 pexeso zemne sveta	0.00	Potraviny
9770322962966	100+1 rocenka	0.00	Noviny
9770322962997	100+1 special koreni	0.00	Noviny
8594032829569	100000 cokoladovny 60g	0.00	Potraviny
5038049018101	1000dollar deodorant sprej 150ml	0.00	Potraviny
10023	1002	0.00	Potraviny
887961718331	101 dalmatian	29.90	Hračky
8594044120586	101 osmismerky	0.00	Potraviny
8594069940381	101 zimni radosti	0.00	Noviny
5060375975308	10colo	90.00	Potraviny
5202659351044	10milk chocolate 100g	0.00	Potraviny
6943218800038	110 super glue 5g	0.00	Potraviny
631316	11082946161000000159	0.00	Potraviny
6063840114898	111111	0.00	Potraviny
5010103800167	1114003740005	0.00	Potraviny
1115000880008	1115000530002	0.00	Potraviny
2916077010744	12	0.00	Potraviny
4561324147360	12 cards with envelopes 10kus	0.00	Potraviny
4012936011223	12 čokoládový 300g	0.00	Potraviny
6921734945518	12 colorun	49.90	Potraviny
4007817024164	12 colours	200.00	Potraviny
4300175645966	12 housek jemné pečivo 480g	59.90	Potraviny
8590311102231	12123	0.00	Potraviny
4036897201745	123	0.00	Potraviny
8710438060287	123country 600g	0.00	Potraviny
8710438041910	123hranolky 2kg	0.00	Potraviny
6954884576721	12color oil	79.90	Potraviny
6941288712176	12colour	59.90	Potraviny
15686003221000000250	12colours	75.00	Potraviny
53665002621000000600	12farben colours	180.00	Potraviny
5201003110702	12ouzo 0.7l	0.00	Potraviny
72816002621000000300	12stuck	90.00	Potraviny
8591022245491	12-ti dilna sada plastoveho prostirani	0.00	Potraviny
8591022245507	12-ti dilna sada plastoveho prostirani	0.00	Potraviny
8595241510941	15 giana sardinky 125g	0.00	Potraviny
5905194001183	156g	0.00	Potraviny
8595040390881	18 dilna jidelni sada	0.00	Potraviny
8595040394889	18 dilna jidelni sada	0.00	Potraviny
8595040394940	18 dilna jidelni sada	0.00	Potraviny
5901064766855	18 green kivi	0.00	Potraviny
5901064766800	18 red 5uzovy	0.00	Potraviny
5901064766909	18 yelou maracuja 0.7l	0.00	Potraviny
6974791303173	180	180.00	Potraviny
8590445264645	18dvd velmi kreh.vztahy vkv	0.00	DVD
8594034854736	1911 pad posledni rise nedelni dvd	0.00	DVD
5060128693657	1pair ladies socks	0.00	Potraviny
6224007527009	1time kukuřičné tyčinky	0.00	Cukrovinky
6224007527016	1time kukuřičné tyčinky	0.00	Cukrovinky
6224007527023	1time kukuřičné tyčinky	0.00	Cukrovinky
6224007527030	1time kukuřičné tyčinky	0.00	Cukrovinky
6224007527054	1time kukuřičné tyčinky	0.00	Cukrovinky
2801180001089	2	0.00	Mléčné výrobky
2801180001225	2	0.00	Mléčné výrobky
2801181001255	2	0.00	Mléčné výrobky
2801183001062	2	0.00	Mléčné výrobky
2801183001130	2	0.00	Mléčné výrobky
2801184001238	2	0.00	Mléčné výrobky
2801185001190	2	0.00	Mléčné výrobky
2801188001128	2	0.00	Mléčné výrobky
4037473700003	2 cheeseburger300g	0.00	Potraviny
5012121000529	2 naans	0.00	Potraviny
4002084519979	2 sunkova bageta 250g	0.00	Potraviny
2333700001205	2.3337e+12	0.00	Potraviny
8593837245765	2+1grilovaci 35g-1ks	0.00	Potraviny
594008877792	2+8594404010304	0.00	Potraviny
4030600020043	20 blue	0.00	Potraviny
8594029221741	2003 chardonnay 0.75l	0.00	Potraviny
8588000107995	200gradma	0.00	Potraviny
8598633001607	2032	25.00	Potraviny
9771214109001	21 stoleti media	0.00	Noviny
9771801683006	21 stoletni junior media	0.00	Noviny
921927001829	21.9	0.00	Potraviny
3700074253582	212men	0.00	Potraviny
6936505917731	222222	0.00	Potraviny
44571003221000000500	24 colours	150.00	Potraviny
20294656	24-masových plátků 24x10	0.00	Potraviny
8595008702039	250mlmayonnaise	0.00	Potraviny
8591022135440	2d. sada nerez termosek 0.5l a 1l	0.00	Potraviny
8591022237298	2d.keramicka sada	0.00	Potraviny
8591022248263	2d.sada keramickych nozu linaza	0.00	Potraviny
5051420052563	2pairs ladies socks	0.00	Potraviny
5051420052778	2pairs ladies socks	0.00	Potraviny
5051420052785	2pairs ladies socks	0.00	Potraviny
8594008353586	2v1	24.90	Potraviny
8591177050704	2v1 nůž obracečka..victoria..18/0.ručka-tpr	0.00	Domácí potřeby
2963354002398	3	0.00	Mléčné výrobky
2963356002273	3	0.00	Mléčné výrobky
2963359002324	3	0.00	Mléčné výrobky
8581040020323	3 bit	0.00	Potraviny
622300296025	3 bit 41g	0.00	Potraviny
7622300279448	3 bit 41g	0.00	Potraviny
7622300296025	3 bit 41g	0.00	Potraviny
7622300279486	3 bit big hořký 51g	0.00	Cukrovinky
8592231071161	3 bit hot edition 43g	0.00	Potraviny
8591022248270	3 dilna keramickych nozu linza	0.00	Potraviny
8591022187425	3 dilna sada melkych plechu	0.00	Potraviny
5903738794317	3 fingers 115g	24.90	Potraviny
7453039063707	3 kusy uterky 50x70cm	0.00	Potraviny
8594031850557	3 pocitac hry pro holky	0.00	DVD
8594031850540	3 pocitac hry pro kluky	0.00	DVD
4015000529938	3 werrer tafl 4	0.00	Potraviny
8595052209744	3 x vlasta burian iv dvd	0.00	DVD
4008297242406	3 zásuka bilá 3g1 3m	0.00	Potraviny
4008297242505	3 zásuka bílá 3g1 5m	0.00	Potraviny
4008297243717	3 zásuka s vipínačem  2m	0.00	Potraviny
8594029212138	30 led svitilna	0.00	Potraviny
9771895627061	300 krizovvek media	0.00	Potraviny
3263854409710	3263854409710	0.00	Potraviny
5900675003991	33 čaj jahoda	0.00	Potraviny
5900675003847	33 čaj lesné plody	0.00	Potraviny
5900675003854	33 čaj zahzadní směs	0.00	Potraviny
6936505917724	33333	0.00	Potraviny
8714786238107	33333	0.00	Potraviny
7804300121242	35'south-cabernet sauvignon-750ml	0.00	Potraviny
5901969635553	36 scented svicky	59.90	Potraviny
9772464468009	360	0.00	Potraviny
6063840070811	3654971321915	0.00	Drogerie
85911130	378  voda po holeni. 50ml	0.00	Potraviny
2030150720	3838905554468	0.00	Potraviny
9771212129001	39	0.00	Noviny
5000354161674	39 ty.phoo brusky	0.00	Potraviny
5000354161759	39 ty.phoo jahody	0.00	Potraviny
8592231044769	3bit	0.00	Potraviny
8581040020194	3bit +23%	0.00	Potraviny
7622210416124	3bit 46g	12.90	Cukrovinky
7622210416100	3bit 46g	14.90	Cukrovinky
7622210416407	3bit 46g	14.90	Cukrovinky
7622210416414	3bit 46g	11.90	Potraviny
7622300315191	3bit big s lískovýmí oříškami 51g	0.00	Cukrovinky
7622300357474	3bit hot edition	0.00	Potraviny
7622300178482	3bit intenssimo 40g	0.00	Potraviny
8581040720964	3bit inverso 43g	0.00	Potraviny
7622300406202	3bit nut xxl 51g	0.00	Potraviny
8581040020316	3bit xxl 53g	0.00	Potraviny
8251839211071	3d santa klaus maly	0.00	Potraviny
8251839211064	3d santa klaus velke	0.00	Potraviny
8591022227671	3d. cajova sada poppy	0.00	Potraviny
8851059413189	3dimensional make up kit	0.00	Potraviny
6932586261152	3dnail seal	0.00	Potraviny
4006381473682	3naplne pro easy	40.00	Domácí potřeby
8712581549602	3r12	0.00	Potraviny
8595051601266	3volution	0.00	Potraviny
8595052209775	3x detsky film dvd	0.00	DVD
8595052209645	3x oldrich novy dvd	0.00	DVD
8595052209676	3x oldrich novy dvd	0.00	DVD
8595052209713	3x otakar vavra 2 dvd	0.00	DVD
8595052209836	3x valecni film dvd	0.00	DVD
8595052270188	3x valecni film dvd	0.00	DVD
4012263009887	4 bagety k dopecení	0.00	Potraviny
8594008665603	4 druhu syra pizza 450g	0.00	Potraviny
4316268435475	4 korn joghurt	0.00	Potraviny
4316268435482	4 korn joghurt	0.00	Potraviny
4316268435499	4 korn joghurt	0.00	Potraviny
5012121000420	4 mini naans	0.00	Potraviny
5901815001617	4 seasons hair mousse 225ml	0.00	Potraviny
5901815004410	4 seasons hair mousse 225ml	0.00	Potraviny
10818326161000000399	4 valcove svicky	105.00	Domácí potřeby
10818316161000000399	4 valcove svicky	105.00	Domácí potřeby
4008297243519	4 zásuka bílá 3g1  1.5m	0.00	Potraviny
4008297243007	4 zásuka bílá 3g1 3m	0.00	Potraviny
8595566601300	40 dilna sada nastrcnych klicu	0.00	Potraviny
4493415143800	4000415143800	0.00	Potraviny
4000607068904	4000607068904	0.00	Potraviny
4001624117217	4001686117217	0.00	Potraviny
4008400563824	4008400204727	0.00	Potraviny
4014500503486	4014500503486	0.00	Potraviny
4015000935395	4015000935395	0.00	Potraviny
4015400439110	4015400439110	0.00	Drogerie
1071500135645	4025500135645	0.00	Potraviny
9998778980697	4046234766912	0.00	Potraviny
8591853000030	41-dilna sada	0.00	Potraviny
8594160581483	44 ceskych country hitu cd	0.00	Noviny
2020011220080	4444444	0.00	Potraviny
3580070033933	4594678040933`	0.00	Potraviny
8591022185360	4d.sada kavak 230ml	0.00	Potraviny
8591022154090	4d.tac v kosiku black olive 30.5cm	0.00	Potraviny
8594019386894	4hit ovesné lupínky medové se seminky 500g	0.00	Potraviny
8594019389925	4hit pšeničné lupínky čokoládové 500g	0.00	Potraviny
3800065711807	4oko z medu a skorice 50g	0.00	Potraviny
8410226010608	4quensos laespanola 300g	0.00	Potraviny
8592008004835	4sady papiru	0.00	Potraviny
8595249196796	4-stranne struhadlo no:2369679	0.00	Potraviny
8595249196734	4-struhadlo nerez no.2369673	0.00	Potraviny
3800072101493	4x4 coated wafer	0.00	Potraviny
4008297243618	5 zásuka bílá 3g1 1.5m	0.00	Potraviny
741472774081	50 baby wipes	0.00	Potraviny
741472774074	50 baby wipes aloe vera	0.00	Potraviny
9772336146011	50 legend ceskeho filmu media	0.00	Noviny
5410358455714	5410358455714	0.00	Potraviny
9000100280921	59.90	0.00	Potraviny
5900259078476	5900259055620	0.00	Chip
5900334006899	5900334006899	0.00	Potraviny
5900516302450	5900516302443	24.90	Drogerie
5900516301125	5900516302450	0.00	Drogerie
5900516312374	5900516312367	0.00	Drogerie
5900785890122	5900785890184	24.90	Drogerie
1113001550005	5901041003119	0.00	Potraviny
59921424	59921424	0.00	Potraviny
8591022249802	5d.sada misek bubble s plast.vicky	0.00	Potraviny
4300175988667	5dog sticks	0.00	Potraviny
40084084	5mon cheri 52.5g	19.90	Potraviny
9788072507641	5x krimi povidky	0.00	Noviny
9335726006212	5xkouzelné 17.5g	0.00	Potraviny
9335726006236	5xkouzelné 17.5g	0.00	Potraviny
9335726006250	5xkouzelné 17.5g	0.00	Potraviny
4012263009894	6 bagety 300g	0.00	Potraviny
5412514350000	6 wraps 370g	0.00	Potraviny
6063840102826	6063840080483	0.00	Domácí potřeby
6063840080506	6063840080490	0.00	Drogerie
6063840080483	6063840080506	0.00	Drogerie
8594045026412	64 x osmismerka	0.00	Potraviny
4030600071335	66 legendary quality	0.00	Potraviny
4030600071359	66 legendary quality 100	0.00	Cigarety
4030600092675	66 měký	0.00	Potraviny
4030600047521	66 mentol slim	0.00	Potraviny
4030600050415	66 orange line	0.00	Potraviny
4030600058343	66 route red 72´s	0.00	Potraviny
4030600020135	666 route c	0.00	Potraviny
8594063860012	69 energy drink 4u 250ml	0.00	Potraviny
6920077500026	6920077500026	0.00	Potraviny
6933836100412	6933836100412	0.00	Potraviny
6934741700025	6934741700025	0.00	Potraviny
5012121000772	6bitta bzeads	0.00	Potraviny
8591022160084	6d.sada misek blue wave 10.5cm	0.00	Potraviny
8591022240687	6d.sadaskl.hrnku 235ml	0.00	Potraviny
8591022236130	6dilna sada kosicku na peceni 7.5x3cm	0.00	Potraviny
8712581549558	6f22	0.00	Potraviny
8712581550042	6lr61	0.00	Potraviny
5201360790043	7 day 30g	0.00	Potraviny
